,season,passer_id,passer,pass,complete_pass,interception,sack,yards_gained,touchdown
1034,2008,00-0021296,J.O'Sullivan,295,128.0,11.0,32.0,1635.0,10.0
1035,2008,00-0021314,C.Taylor,1,1.0,0.0,0.0,4.0,1.0
1036,2008,00-0021379,P.Ramsey,4,2.0,0.0,1.0,14.0,0.0
1037,2008,00-0021429,C.Palmer,149,76.0,4.0,11.0,705.0,3.0
1038,2008,00-0021647,J.Urban,1,1.0,0.0,0.0,18.0,0.0
1039,2008,00-0021678,T.Romo,498,276.0,14.0,20.0,3381.0,29.0
1040,2008,00-0021755,E.Graham,1,1.0,0.0,0.0,3.0,1.0
1041,2008,00-0021976,L.Johnson,1,1.0,0.0,0.0,4.0,1.0
1042,2008,00-0022005,C.Simms,3,1.0,0.0,1.0,-3.0,0.0
1043,2008,00-0022026,B.Bollinger,21,10.0,1.0,3.0,49.0,1.0
1044,2008,00-0022039,K.Dorsey,101,43.0,7.0,5.0,331.0,2.0
1045,2008,00-0022055,S.Wallace,269,141.0,3.0,14.0,1533.0,11.0
1046,2008,00-0022121,R.Grossman,66,33.0,2.0,2.0,249.0,2.0
1047,2008,00-0022127,J.Witten,1,1.0,0.0,0.0,42.0,0.0
1048,2008,00-0022177,B.Leftwich,41,21.0,0.0,3.0,289.0,3.0
1049,2008,00-0022181,D.Henson,5,1.0,0.0,3.0,-5.0,0.0
1050,2008,00-0022684,D.Jones,1,0.0,0.0,0.0,0.0,0.0
1051,2008,00-0022744,J.Sorgi,31,22.0,0.0,0.0,190.0,0.0
1052,2008,00-0022766,P.Crayton,1,0.0,0.0,0.0,0.0,0.0
1053,2008,00-0022787,M.Schaub,426,251.0,10.0,23.0,2958.0,17.0
1054,2008,00-0022803,E.Manning,576,304.0,12.0,27.0,3256.0,23.0
1055,2008,00-0022912,J.Losman,125,63.0,5.0,15.0,535.0,4.0
1056,2008,00-0022924,B.Roethlisberger,655,336.0,16.0,54.0,3762.0,23.0
1057,2008,00-0022942,P.Rivers,621,353.0,13.0,33.0,4394.0,39.0
1058,2008,00-0023158,B.Berlin,3,1.0,0.0,0.0,6.0,0.0
1059,2008,00-0023176,J.Cribbs,4,1.0,0.0,0.0,8.0,0.0
1060,2008,00-0023310,L.Moore,1,0.0,1.0,0.0,0.0,0.0
1061,2008,00-0023437,R.Brown,4,2.0,0.0,1.0,23.0,1.0
1062,2008,00-0023457,M.Clayton,1,1.0,0.0,0.0,32.0,1.0
1063,2008,00-0023459,A.Rodgers,614,341.0,13.0,34.0,3958.0,29.0
1064,2008,00-0023460,J.Campbell,596,315.0,6.0,38.0,3196.0,14.0
1065,2008,00-0023474,M.Bradley,1,1.0,0.0,0.0,37.0,1.0
1066,2008,00-0023479,J.Arrington,1,0.0,0.0,0.0,0.0,0.0
1067,2008,00-0023502,C.Frye,30,12.0,2.0,3.0,94.0,2.0
1068,2008,00-0023504,A.Walter,56,22.0,3.0,5.0,184.0,0.0
1069,2008,00-0023534,D.Colquitt,1,0.0,0.0,0.0,0.0,0.0
1070,2008,00-0023541,K.Orton,517,273.0,12.0,27.0,2869.0,21.0
1071,2008,00-0023578,D.Orlovsky,283,143.0,8.0,14.0,1542.0,9.0
1072,2008,00-0023645,D.Anderson,323,142.0,8.0,15.0,1576.0,12.0
1073,2008,00-0023662,M.Cassel,615,328.0,11.0,44.0,3736.0,22.0
1074,2008,00-0023682,R.Fitzpatrick,458,221.0,9.0,38.0,2003.0,9.0
1075,2008,00-0024218,V.Young,49,22.0,2.0,3.0,235.0,1.0
1076,2008,00-0024225,M.Leinart,32,15.0,1.0,2.0,253.0,1.0
1077,2008,00-0024226,J.Cutler,684,384.0,18.0,11.0,4605.0,27.0
1078,2008,00-0024264,K.Clemens,5,3.0,1.0,0.0,26.0,0.0
1079,2008,00-0024279,T.Jackson,221,103.0,3.0,15.0,1266.0,10.0
1080,2008,00-0024300,B.Croyle,31,20.0,0.0,1.0,141.0,0.0
1081,2008,00-0024318,B.Smith,2,1.0,0.0,0.0,18.0,0.0
1082,2008,00-0024358,M.Hagans,2,1.0,0.0,1.0,4.0,0.0
1083,2008,00-0024408,B.Gradkowski,27,7.0,3.0,4.0,10.0,1.0
1084,2008,00-0025388,J.Russell,424,198.0,8.0,30.0,2305.0,13.0
1085,2008,00-0025409,B.Quinn,94,45.0,2.0,1.0,512.0,2.0
1086,2008,00-0025423,K.Kolb,39,17.0,4.0,0.0,156.0,2.0
1087,2008,00-0025430,D.Stanton,27,9.0,0.0,6.0,89.0,1.0
1088,2008,00-0025431,S.Rice,1,0.0,0.0,0.0,0.0,0.0
1089,2008,00-0025479,T.Edwards,429,245.0,10.0,23.0,2645.0,12.0
1090,2008,00-0025487,M.Bush,4,1.0,0.0,0.0,8.0,0.0
1091,2008,00-0025561,T.Smith,5,3.0,0.0,1.0,81.0,1.0
1092,2008,00-0025592,J.Palmer,15,7.0,2.0,2.0,34.0,1.0
1093,2008,00-0025604,T.Thigpen,491,230.0,12.0,26.0,2728.0,21.0
1094,2008,00-0026143,M.Ryan,534,291.0,13.0,20.0,3601.0,21.0
1095,2008,00-0026144,D.McFadden,1,0.0,0.0,1.0,-5.0,0.0
1096,2008,00-0026158,J.Flacco,583,290.0,15.0,36.0,3261.0,19.0
1097,2008,00-0026182,E.Royal,1,0.0,0.0,0.0,0.0,0.0
1098,2008,00-0026189,D.Jackson,1,0.0,1.0,0.0,0.0,0.0
1099,2008,00-0026197,C.Henne,13,7.0,0.0,0.0,67.0,0.0
1100,2008,00-0026234,K.O'Connell,7,4.0,0.0,1.0,21.0,0.0
1101,2008,00-0026296,D.Dixon,1,1.0,0.0,0.0,3.0,0.0
1102,2008,00-0026349,M.Flynn,5,2.0,0.0,0.0,6.0,0.0
1103,2009,00-0000865,C.Batch,2,1.0,0.0,0.0,17.0,0.0
1104,2009,00-0002110,M.Brunell,32,15.0,1.0,1.0,93.0,0.0
1105,2009,00-0003292,K.Collins,232,119.0,8.0,5.0,1201.0,7.0
1106,2009,00-0003315,T.Collins,26,12.0,0.0,2.0,133.0,0.0
1107,2009,00-0003739,D.Culpepper,189,89.0,6.0,14.0,913.0,3.0
1108,2009,00-0004091,P.Dawson,1,1.0,0.0,0.0,10.0,0.0
1109,2009,00-0004161,J.Delhomme,361,178.0,18.0,23.0,1875.0,12.0
1110,2009,00-0005106,B.Favre,673,407.0,9.0,37.0,4486.0,40.0
1111,2009,00-0005113,J.Feagles,1,0.0,0.0,0.0,0.0,0.0
1112,2009,00-0007091,M.Hasselbeck,553,293.0,17.0,32.0,2901.0,18.0
1113,2009,00-0008484,D.Johnson,1,0.0,0.0,0.0,0.0,0.0
1114,2009,00-0010346,P.Manning,748,480.0,18.0,14.0,5357.0,40.0
1115,2009,00-0010609,B.Maynard,1,1.0,0.0,0.0,0.0,0.0
1116,2009,00-0011022,D.McNabb,565,286.0,11.0,40.0,3634.0,24.0
1117,2009,00-0011626,B.Moorman,2,1.0,0.0,0.0,25.0,1.0
1118,2009,00-0015194,H.Smith,2,1.0,1.0,0.0,35.0,1.0
1119,2009,00-0017200,K.Warner,627,386.0,15.0,26.0,4183.0,34.0
1120,2009,00-0017915,R.Williams,1,0.0,1.0,0.0,0.0,0.0
1121,2009,00-0019041,B.Volek,32,20.0,1.0,1.0,230.0,1.0
1122,2009,00-0019559,C.Pennington,82,51.0,2.0,6.0,384.0,1.0
1123,2009,00-0019596,T.Brady,672,394.0,16.0,19.0,4481.0,32.0
1124,2009,00-0019599,M.Bulger,282,140.0,6.0,14.0,1410.0,6.0
1125,2009,00-0019709,C.Redman,131,69.0,3.0,8.0,747.0,5.0
1126,2009,00-0020245,M.Vick,18,7.0,0.0,0.0,178.0,2.0
1127,2009,00-0020498,R.Wayne,1,0.0,1.0,0.0,0.0,0.0
1128,2009,00-0020531,D.Brees,669,435.0,11.0,22.0,5008.0,44.0
1129,2009,00-0020536,L.Tomlinson,1,0.0,0.0,0.0,0.0,0.0
1130,2009,00-0020608,D.Carr,41,21.0,0.0,2.0,245.0,2.0
1131,2009,00-0020679,S.Hill,187,87.0,2.0,18.0,891.0,5.0
1132,2009,00-0021179,C.Portis,1,0.0,0.0,0.0,0.0,0.0
1133,2009,00-0021190,A.Randle El,1,0.0,0.0,1.0,-11.0,0.0
1134,2009,00-0021206,J.McCown,7,1.0,0.0,1.0,-4.0,0.0
1135,2009,00-0021216,B.Westbrook,1,0.0,0.0,0.0,0.0,0.0
1136,2009,00-0021231,D.Garrard,612,314.0,10.0,42.0,3615.0,20.0
1137,2009,00-0021296,J.O'Sullivan,16,4.0,0.0,3.0,12.0,0.0
1138,2009,00-0021429,C.Palmer,578,300.0,14.0,29.0,3084.0,25.0
1139,2009,00-0021678,T.Romo,708,392.0,10.0,42.0,4768.0,29.0
1140,2009,00-0021940,Josh.Brown,1,1.0,0.0,0.0,36.0,1.0
1141,2009,00-0022005,C.Simms,24,5.0,1.0,5.0,-16.0,0.0
1142,2009,00-0022055,S.Wallace,137,78.0,2.0,9.0,652.0,4.0
1143,2009,00-0022092,C.Brown,1,0.0,1.0,0.0,0.0,0.0
1144,2009,00-0022101,St. Pierre,4,2.0,1.0,0.0,12.0,1.0
1145,2009,00-0022121,R.Grossman,9,3.0,1.0,0.0,33.0,0.0
1146,2009,00-0022164,K.Boller,209,98.0,6.0,17.0,850.0,6.0
1147,2009,00-0022177,B.Leftwich,118,58.0,3.0,2.0,599.0,5.0
1148,2009,00-0022217,M.Moore,1,1.0,0.0,0.0,6.0,1.0
1149,2009,00-0022725,M.Clayton,1,0.0,0.0,0.0,0.0,0.0
1150,2009,00-0022787,M.Schaub,637,396.0,15.0,26.0,4697.0,32.0
1151,2009,00-0022803,E.Manning,574,317.0,14.0,30.0,3872.0,27.0
1152,2009,00-0022864,L.McCown,6,1.0,0.0,2.0,-5.0,0.0
1153,2009,00-0022912,J.Losman,1,0.0,0.0,0.0,0.0,0.0
1154,2009,00-0022924,B.Roethlisberger,599,337.0,12.0,50.0,4055.0,29.0
1155,2009,00-0022942,P.Rivers,585,344.0,11.0,27.0,4419.0,29.0
1156,2009,00-0023176,J.Cribbs,4,1.0,1.0,0.0,18.0,0.0
1157,2009,00-0023436,A.Smith,419,225.0,12.0,22.0,2264.0,19.0
1158,2009,00-0023437,R.Brown,7,2.0,0.0,1.0,13.0,1.0
1159,2009,00-0023438,B.Edwards,1,0.0,0.0,0.0,0.0,0.0
1160,2009,00-0023457,M.Clayton,1,1.0,0.0,0.0,0.0,0.0
1161,2009,00-0023459,A.Rodgers,697,378.0,8.0,54.0,4723.0,38.0
1162,2009,00-0023460,J.Campbell,596,327.0,15.0,42.0,3581.0,24.0
1163,2009,00-0023474,M.Bradley,1,1.0,0.0,0.0,26.0,0.0
1164,2009,00-0023502,C.Frye,103,53.0,4.0,5.0,556.0,1.0
1165,2009,00-0023541,K.Orton,605,336.0,12.0,29.0,3708.0,24.0
1166,2009,00-0023645,D.Anderson,200,81.0,10.0,11.0,813.0,4.0
1167,2009,00-0023662,M.Cassel,596,272.0,16.0,42.0,2841.0,17.0
1168,2009,00-0023682,R.Fitzpatrick,272,127.0,10.0,22.0,1387.0,11.0
1169,2009,00-0023742,J.Ryan,2,1.0,0.0,0.0,42.0,0.0
1170,2009,00-0023968,M.Spurlock,1,0.0,0.0,0.0,0.0,0.0
1171,2009,00-0024110,S.Weatherford,1,0.0,1.0,0.0,0.0,0.0
1172,2009,00-0024204,F.Jackson,1,1.0,0.0,0.0,27.0,1.0
1173,2009,00-0024218,V.Young,303,152.0,7.0,9.0,2025.0,10.0
1174,2009,00-0024225,M.Leinart,91,58.0,3.0,2.0,484.0,1.0
1175,2009,00-0024226,J.Cutler,630,336.0,26.0,34.0,3621.0,28.0
1176,2009,00-0024240,S.Holmes,1,0.0,1.0,0.0,0.0,0.0
1177,2009,00-0024245,J.Addai,1,1.0,0.0,0.0,22.0,1.0
1178,2009,00-0024264,K.Clemens,31,13.0,0.0,4.0,111.0,0.0
1179,2009,00-0024279,T.Jackson,25,14.0,0.0,0.0,207.0,1.0
1180,2009,00-0024300,B.Croyle,45,23.0,0.0,3.0,212.0,2.0
1181,2009,00-0024318,B.Smith,2,2.0,0.0,0.0,72.0,0.0
1182,2009,00-0024408,B.Gradkowski,178,82.0,3.0,11.0,1028.0,6.0
1183,2009,00-0024824,M.Gutierrez,1,1.0,0.0,0.0,3.0,0.0
1184,2009,00-0025388,J.Russell,301,120.0,11.0,32.0,1124.0,3.0
1185,2009,00-0025409,B.Quinn,288,136.0,7.0,19.0,1275.0,9.0
1186,2009,00-0025423,K.Kolb,103,62.0,3.0,4.0,713.0,5.0
1187,2009,00-0025430,D.Stanton,62,26.0,6.0,5.0,247.0,0.0
1188,2009,00-0025431,S.Rice,1,0.0,0.0,0.0,0.0,0.0
1189,2009,00-0025479,T.Edwards,225,110.0,7.0,22.0,1142.0,8.0
1190,2009,00-0025487,M.Bush,1,0.0,0.0,0.0,0.0,0.0
1191,2009,00-0025559,L.Naanee,1,1.0,0.0,0.0,21.0,0.0
1192,2009,00-0025561,T.Smith,10,5.0,1.0,0.0,31.0,0.0
1193,2009,00-0025604,T.Thigpen,11,4.0,2.0,0.0,84.0,1.0
1194,2009,00-0025672,T.Castille,1,0.0,1.0,0.0,0.0,0.0
1195,2009,00-0025708,M.Moore,157,85.0,2.0,9.0,981.0,8.0
1196,2009,00-0025970,C.Hanie,7,3.0,1.0,0.0,11.0,0.0
1197,2009,00-0026143,M.Ryan,504,263.0,14.0,19.0,2871.0,23.0
1198,2009,00-0026158,J.Flacco,628,339.0,15.0,38.0,3663.0,21.0
1199,2009,00-0026164,C.Johnson,1,0.0,0.0,0.0,0.0,0.0
1200,2009,00-0026195,R.Rice,1,0.0,0.0,0.0,0.0,0.0
1201,2009,00-0026196,B.Brohm,32,17.0,2.0,2.0,138.0,0.0
1202,2009,00-0026197,C.Henne,496,274.0,14.0,26.0,2719.0,15.0
1203,2009,00-0026296,D.Dixon,30,12.0,1.0,0.0,145.0,1.0
1204,2009,00-0026300,J.Johnson,166,63.0,8.0,11.0,773.0,5.0
1205,2009,00-0026349,M.Flynn,14,7.0,1.0,1.0,52.0,0.0
1206,2009,00-0026498,M.Stafford,423,201.0,20.0,23.0,2210.0,17.0
1207,2009,00-0026625,B.Hoyer,35,19.0,0.0,2.0,158.0,0.0
1208,2009,00-0026898,M.Sanchez,490,237.0,22.0,27.0,2881.0,21.0
1209,2009,00-0026993,J.Freeman,342,159.0,18.0,19.0,1919.0,10.0
1210,2009,00-0027020,P.White,8,0.0,0.0,1.0,8.0,0.0
1211,2009,00-0027103,K.Huber,1,0.0,0.0,0.0,0.0,0.0
1212,2009,00-0027131,K.Null,137,72.0,9.0,13.0,482.0,4.0
1213,2009,00-0027134,C.Painter,33,8.0,2.0,3.0,80.0,1.0
1214,2010,00-0000865,C.Batch,60,29.0,3.0,4.0,359.0,3.0
1215,2010,00-0001545,T.Bouman,39,18.0,2.0,1.0,222.0,3.0
1216,2010,00-0002110,M.Brunell,15,7.0,1.0,1.0,110.0,3.0
1217,2010,00-0003292,K.Collins,307,160.0,8.0,13.0,1738.0,15.0
1218,2010,00-0003315,T.Collins,34,10.0,5.0,2.0,53.0,0.0
1219,2010,00-0004161,J.Delhomme,162,93.0,7.0,6.0,823.0,4.0
1220,2010,00-0005106,B.Favre,409,217.0,19.0,22.0,2384.0,14.0
1221,2010,00-0007091,M.Hasselbeck,590,314.0,18.0,32.0,3384.0,24.0
1222,2010,00-0009311,J.Kitna,372,209.0,12.0,21.0,2389.0,19.0
1223,2010,00-0010346,P.Manning,746,468.0,17.0,17.0,4834.0,38.0
1224,2010,00-0011022,D.McNabb,546,275.0,15.0,37.0,3250.0,16.0
1225,2010,00-0019041,B.Volek,1,1.0,0.0,0.0,8.0,0.0
1226,2010,00-0019559,C.Pennington,2,1.0,0.0,0.0,19.0,0.0
1227,2010,00-0019596,T.Brady,601,353.0,5.0,30.0,4004.0,38.0
1228,2010,00-0019709,C.Redman,7,4.0,0.0,0.0,20.0,0.0
1229,2010,00-0020245,M.Vick,523,253.0,7.0,37.0,3643.0,25.0
1230,2010,00-0020397,C.Ochocinco,1,0.0,0.0,0.0,0.0,0.0
1231,2010,00-0020531,D.Brees,771,487.0,22.0,26.0,4847.0,39.0
1232,2010,00-0020608,D.Carr,13,5.0,1.0,1.0,62.0,0.0
1233,2010,00-0020679,S.Hill,460,257.0,12.0,17.0,2687.0,18.0
1234,2010,00-0021190,A.Randle El,3,2.0,0.0,0.0,42.0,2.0
1235,2010,00-0021231,D.Garrard,442,236.0,15.0,33.0,2605.0,24.0
1236,2010,00-0021429,C.Palmer,653,362.0,20.0,26.0,3818.0,31.0
1237,2010,00-0021678,T.Romo,235,148.0,7.0,7.0,1593.0,12.0
1238,2010,00-0021755,E.Graham,1,1.0,0.0,0.0,2.0,1.0
1239,2010,00-0022017,M.Scifres,1,1.0,0.0,0.0,28.0,0.0
1240,2010,00-0022055,S.Wallace,116,64.0,2.0,6.0,671.0,5.0
1241,2010,00-0022084,A.Boldin,1,1.0,0.0,0.0,-6.0,0.0
1242,2010,00-0022101,St. Pierre,32,13.0,2.0,3.0,150.0,3.0
1243,2010,00-0022121,R.Grossman,151,74.0,4.0,9.0,813.0,8.0
1244,2010,00-0022164,K.Boller,7,2.0,1.0,1.0,27.0,0.0
1245,2010,00-0022177,B.Leftwich,9,5.0,0.0,2.0,35.0,0.0
1246,2010,00-0022766,P.Crayton,1,0.0,0.0,0.0,0.0,0.0
1247,2010,00-0022787,M.Schaub,642,365.0,12.0,32.0,4174.0,26.0
1248,2010,00-0022803,E.Manning,596,339.0,25.0,16.0,3969.0,33.0
1249,2010,00-0022864,L.McCown,21,11.0,0.0,0.0,124.0,0.0
1250,2010,00-0022924,B.Roethlisberger,563,294.0,9.0,41.0,3782.0,26.0
1251,2010,00-0022942,P.Rivers,611,357.0,13.0,38.0,4547.0,31.0
1252,2010,00-0023176,J.Cribbs,4,2.0,0.0,1.0,19.0,0.0
1253,2010,00-0023436,A.Smith,387,204.0,10.0,25.0,2284.0,16.0
1254,2010,00-0023437,R.Brown,2,0.0,0.0,0.0,0.0,0.0
1255,2010,00-0023459,A.Rodgers,721,402.0,13.0,39.0,5167.0,39.0
1256,2010,00-0023460,J.Campbell,418,194.0,8.0,33.0,2391.0,13.0
1257,2010,00-0023541,K.Orton,572,293.0,9.0,34.0,3509.0,22.0
1258,2010,00-0023544,M.Barber,1,0.0,0.0,0.0,0.0,0.0
1259,2010,00-0023645,D.Anderson,369,169.0,10.0,25.0,1916.0,8.0
1260,2010,00-0023662,M.Cassel,538,271.0,10.0,29.0,3112.0,29.0
1261,2010,00-0023682,R.Fitzpatrick,510,255.0,15.0,24.0,3084.0,24.0
1262,2010,00-0023968,M.Spurlock,3,0.0,0.0,0.0,0.0,0.0
1263,2010,00-0024218,V.Young,192,93.0,3.0,13.0,1280.0,10.0
1264,2010,00-0024226,J.Cutler,601,282.0,17.0,57.0,3541.0,29.0
1265,2010,00-0024264,K.Clemens,3,1.0,0.0,0.0,16.0,1.0
1266,2010,00-0024275,M.Jones-Drew,1,0.0,1.0,0.0,0.0,0.0
1267,2010,00-0024279,T.Jackson,71,34.0,4.0,6.0,361.0,4.0
1268,2010,00-0024296,C.Whitehurst,120,57.0,3.0,5.0,537.0,3.0
1269,2010,00-0024300,B.Croyle,25,8.0,1.0,4.0,9.0,0.0
1270,2010,00-0024315,M.Robinson,1,1.0,0.0,0.0,28.0,0.0
1271,2010,00-0024318,B.Smith,3,2.0,0.0,0.0,6.0,1.0
1272,2010,00-0024332,L.Washington,2,0.0,0.0,2.0,-8.0,0.0
1273,2010,00-0024334,B.Marshall,1,0.0,0.0,0.0,0.0,0.0
1274,2010,00-0024408,B.Gradkowski,182,83.0,7.0,10.0,1014.0,5.0
1275,2010,00-0024417,S.Koch,1,1.0,0.0,0.0,13.0,0.0
1276,2010,00-0024812,T.Palko,10,4.0,0.0,2.0,31.0,0.0
1277,2010,00-0025423,K.Kolb,221,115.0,7.0,15.0,1166.0,9.0
1278,2010,00-0025430,D.Stanton,135,69.0,3.0,6.0,805.0,4.0
1279,2010,00-0025479,T.Edwards,126,55.0,5.0,11.0,465.0,2.0
1280,2010,00-0025529,S.Breaston,2,1.0,0.0,0.0,17.0,0.0
1281,2010,00-0025561,T.Smith,186,73.0,4.0,18.0,1177.0,5.0
1282,2010,00-0025592,J.Palmer,5,3.0,0.0,2.0,-2.0,0.0
1283,2010,00-0025604,T.Thigpen,77,33.0,2.0,8.0,418.0,2.0
1284,2010,00-0025708,M.Moore,164,79.0,10.0,13.0,792.0,6.0
1285,2010,00-0025749,R.Bartel,31,16.0,1.0,2.0,138.0,1.0
1286,2010,00-0025970,C.Hanie,31,18.0,2.0,2.0,196.0,2.0
1287,2010,00-0026143,M.Ryan,699,377.0,11.0,28.0,3831.0,31.0
1288,2010,00-0026144,D.McFadden,1,0.0,0.0,0.0,0.0,0.0
1289,2010,00-0026158,J.Flacco,655,347.0,11.0,49.0,3774.0,28.0
1290,2010,00-0026184,M.Forte,1,0.0,1.0,0.0,0.0,0.0
1291,2010,00-0026196,B.Brohm,26,10.0,3.0,3.0,101.0,1.0
1292,2010,00-0026197,C.Henne,559,302.0,19.0,30.0,3190.0,17.0
1293,2010,00-0026296,D.Dixon,40,22.0,1.0,5.0,238.0,0.0
1294,2010,00-0026300,J.Johnson,22,14.0,0.0,2.0,121.0,0.0
1295,2010,00-0026349,M.Flynn,84,40.0,2.0,7.0,424.0,4.0
1296,2010,00-0026367,P.Hillis,2,1.0,0.0,0.0,13.0,0.0
1297,2010,00-0026491,S.Logan,1,0.0,0.0,0.0,0.0,0.0
1298,2010,00-0026498,M.Stafford,114,57.0,1.0,4.0,511.0,6.0
1299,2010,00-0026544,C.Daniel,4,2.0,0.0,1.0,6.0,0.0
1300,2010,00-0026625,B.Hoyer,16,7.0,1.0,0.0,123.0,1.0
1301,2010,00-0026898,M.Sanchez,662,332.0,14.0,30.0,3832.0,24.0
1302,2010,00-0026993,J.Freeman,566,291.0,6.0,28.0,3603.0,26.0
1303,2010,00-0027026,M.Massaquoi,1,1.0,0.0,0.0,29.0,1.0
1304,2010,00-0027071,S.McGee,59,22.0,0.0,3.0,288.0,2.0
1305,2010,00-0027347,M.Hall,93,39.0,6.0,14.0,270.0,4.0
1306,2010,00-0027659,J.Clausen,357,157.0,9.0,33.0,1394.0,5.0
1307,2010,00-0027681,B.LaFell,1,0.0,0.0,0.0,0.0,0.0
1308,2010,00-0027688,C.McCoy,271,135.0,9.0,23.0,1578.0,7.0
1309,2010,00-0027692,A.Edwards,1,1.0,0.0,0.0,0.0,0.0
1310,2010,00-0027754,J.Skelton,145,60.0,2.0,9.0,646.0,3.0
1311,2010,00-0027775,R.Smith,44,20.0,4.0,1.0,200.0,0.0
1312,2010,00-0027796,J.Webb,115,54.0,3.0,8.0,536.0,2.0
1313,2010,00-0027801,T.Pike,15,6.0,0.0,1.0,37.0,0.0
1314,2010,00-0027804,L.Brown,3,2.0,1.0,0.0,24.0,0.0
1315,2010,00-0027854,S.Bradford,669,354.0,15.0,34.0,3339.0,20.0
1316,2010,00-0027876,T.Tebow,102,41.0,3.0,6.0,711.0,6.0
1317,2010,00-0027880,J.Best,1,0.0,0.0,0.0,0.0,0.0
1318,2011,00-0000108,D.Akers,1,1.0,0.0,0.0,14.0,1.0
1319,2011,00-0000865,C.Batch,29,15.0,1.0,2.0,198.0,0.0
1320,2011,00-0002110,M.Brunell,3,1.0,0.0,0.0,27.0,0.0
1321,2011,00-0003292,K.Collins,103,48.0,1.0,5.0,441.0,2.0
1322,2011,00-0004161,J.Delhomme,31,18.0,0.0,2.0,193.0,1.0
1323,2011,00-0007091,M.Hasselbeck,568,319.0,14.0,19.0,3462.0,21.0
1324,2011,00-0009311,J.Kitna,10,6.0,2.0,0.0,87.0,1.0
1325,2011,00-0011022,D.McNabb,187,94.0,2.0,16.0,978.0,5.0
1326,2011,00-0019596,T.Brady,806,476.0,16.0,35.0,6000.0,48.0
1327,2011,00-0019709,C.Redman,28,18.0,1.0,0.0,188.0,1.0
1328,2011,00-0019714,S.Lechler,4,1.0,0.0,0.0,35.0,1.0
1329,2011,00-0020245,M.Vick,517,253.0,14.0,23.0,3708.0,20.0
1330,2011,00-0020305,A.Feeley,113,53.0,2.0,10.0,482.0,2.0
1331,2011,00-0020531,D.Brees,835,541.0,16.0,29.0,6305.0,55.0
1332,2011,00-0020536,L.Tomlinson,1,0.0,0.0,1.0,-2.0,0.0
1333,2011,00-0020679,S.Hill,3,2.0,0.0,0.0,33.0,0.0
1334,2011,00-0021206,J.McCown,74,35.0,4.0,7.0,439.0,2.0
1335,2011,00-0021429,C.Palmer,372,199.0,16.0,17.0,2657.0,16.0
1336,2011,00-0021678,T.Romo,581,346.0,10.0,36.0,4008.0,34.0
1337,2011,00-0022055,S.Wallace,120,55.0,2.0,6.0,611.0,2.0
1338,2011,00-0022097,B.Lloyd,1,0.0,0.0,0.0,0.0,0.0
1339,2011,00-0022121,R.Grossman,512,265.0,20.0,25.0,2966.0,17.0
1340,2011,00-0022164,K.Boller,39,15.0,3.0,3.0,179.0,1.0
1341,2011,00-0022787,M.Schaub,323,178.0,6.0,16.0,2394.0,16.0
1342,2011,00-0022803,E.Manning,838,465.0,17.0,39.0,5935.0,42.0
1343,2011,00-0022864,L.McCown,65,30.0,4.0,4.0,279.0,0.0
1344,2011,00-0022912,J.Losman,17,6.0,0.0,5.0,23.0,0.0
1345,2011,00-0022924,B.Roethlisberger,642,346.0,15.0,45.0,4142.0,23.0
1346,2011,00-0022942,P.Rivers,653,366.0,20.0,30.0,4477.0,33.0
1347,2011,00-0023176,J.Cribbs,1,0.0,0.0,1.0,-7.0,0.0
1348,2011,00-0023436,A.Smith,623,309.0,5.0,51.0,3517.0,23.0
1349,2011,00-0023459,A.Rodgers,678,369.0,7.0,40.0,4974.0,50.0
1350,2011,00-0023460,J.Campbell,189,100.0,4.0,5.0,1213.0,6.0
1351,2011,00-0023541,K.Orton,287,150.0,9.0,10.0,1727.0,10.0
1352,2011,00-0023578,D.Orlovsky,212,122.0,4.0,14.0,1126.0,6.0
1353,2011,00-0023662,M.Cassel,325,160.0,9.0,22.0,1696.0,10.0
1354,2011,00-0023682,R.Fitzpatrick,649,353.0,23.0,22.0,3862.0,27.0
1355,2011,00-0023968,M.Spurlock,1,0.0,0.0,0.0,0.0,0.0
1356,2011,00-0024218,V.Young,140,66.0,9.0,8.0,911.0,5.0
1357,2011,00-0024225,M.Leinart,15,10.0,0.0,0.0,57.0,1.0
1358,2011,00-0024226,J.Cutler,363,182.0,7.0,23.0,2207.0,15.0
1359,2011,00-0024264,K.Clemens,109,48.0,1.0,9.0,515.0,3.0
1360,2011,00-0024279,T.Jackson,537,271.0,13.0,42.0,2900.0,17.0
1361,2011,00-0024294,J.Norwood,1,0.0,1.0,0.0,0.0,0.0
1362,2011,00-0024296,C.Whitehurst,70,27.0,1.0,8.0,266.0,1.0
1363,2011,00-0024318,B.Smith,3,0.0,1.0,1.0,-2.0,0.0
1364,2011,00-0024408,B.Gradkowski,20,8.0,1.0,1.0,102.0,1.0
1365,2011,00-0024812,T.Palko,148,80.0,7.0,11.0,733.0,2.0
1366,2011,00-0025399,M.Lynch,2,0.0,0.0,0.0,0.0,0.0
1367,2011,00-0025423,K.Kolb,310,146.0,8.0,30.0,1794.0,9.0
1368,2011,00-0025427,J.Beck,164,80.0,4.0,16.0,818.0,3.0
1369,2011,00-0025431,S.Rice,1,1.0,0.0,0.0,55.0,0.0
1370,2011,00-0025488,A.Podlesh,1,0.0,0.0,0.0,0.0,0.0
1371,2011,00-0025499,D.Sepulveda,1,1.0,0.0,0.0,33.0,0.0
